tool		CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856
eca-rers2012/Problem02_label20.yml	true	true	10.478510143	5.41752916801488	197.197824	3332	7469	11758	true	10.561893481	5.429723509005271	199.118848	3332	7469	11758	true	11.019317811	5.695570586976828	209.227776	3332	7469	11758	true	10.922731662	5.63678184201126	210.214912	3332	7469	11758	true	10.260040788	5.278904970007716	190.140416	3332	7469	11758
eca-rers2012/Problem02_label21.yml	true	true	11.671667734	6.046149313013302	194.904064	3332	7342	11555	true	11.325822718	5.8383823779877275	204.566528	3332	7342	11555	true	10.816724711	5.553126093000174	188.317696	3332	7342	11555	true	10.412548728	5.379390035988763	191.950848	3332	7342	11555	true	10.884402151	5.63684342399938	205.975552	3332	7342	11555
eca-rers2012/Problem02_label22.yml	true	true	10.563298864	5.435452986013843	197.459968	3332	7396	11641	true	10.366185748	5.320765769021818	199.987200	3332	7396	11641	true	10.439078557	5.3709690519899596	199.016448	3332	7396	11641	true	10.621000769	5.472747043997515	201.949184	3332	7396	11641	true	10.4709048	5.394066708016908	204.062720	3332	7396	11641
eca-rers2012/Problem02_label23.yml	true	true	10.522266986	5.4159172129875515	213.950464	3332	8627	13547	true	11.083208709	5.7095284489914775	209.530880	3332	8627	13547	true	12.111042935	6.259864612977253	215.756800	3332	8627	13547	true	11.011116815	5.6562396379886195	188.723200	3332	8627	13547	true	11.003448297	5.668029601976741	214.147072	3332	8627	13547
eca-rers2012/Problem02_label24.yml	true	true	10.596256641	5.4261034519877285	197.713920	3332	7996	12575	true	10.829645856	5.558473576005781	197.001216	3332	7996	12575	true	10.963979904	5.640513497986831	207.147008	3332	7996	12575	true	10.294908103	5.289678111003013	202.248192	3332	7996	12575	true	10.381775912	5.3313817709858995	202.395648	3332	7996	12575
eca-rers2012/Problem02_label25.yml	true	true	10.833087342	5.592857156996615	219.942912	3332	8665	13604	true	10.955473739	5.64324728900101	207.896576	3332	8665	13604	true	10.5367789	5.404394539014902	228.843520	3332	8665	13604	true	10.670702938	5.498329804016976	213.237760	3332	8665	13604	true	10.653059965	5.478459183999803	202.530816	3332	8665	13604
eca-rers2012/Problem02_label26.yml	true	true	11.862652066	6.155397850001464	210.219008	3332	8747	13724	true	11.064277001	5.709811059990898	213.192704	3332	8747	13724	true	10.784961813	5.5210434869804885	206.393344	3332	8747	13724	true	11.331642429	5.825969896017341	203.042816	3332	8747	13724	true	10.736184854	5.6297984840057325	204.963840	3332	8747	13724
eca-rers2012/Problem02_label27.yml	true	true	10.390833074	5.339951679983642	201.383936	3332	7299	11495	true	10.244572527	5.287386256997706	199.393280	3332	7299	11495	true	10.744967831	5.627275887993164	186.785792	3332	7299	11495	true	10.196031201	5.210129910003161	200.507392	3332	7299	11495	true	10.487635083	5.41215275801369	190.820352	3332	7299	11495
eca-rers2012/Problem02_label28.yml	true	true	10.803653971	5.589262417022837	197.554176	3332	8318	13074	true	10.827885513	5.609900967014255	205.778944	3332	8318	13074	true	10.890926917	5.608032274001744	210.087936	3332	8318	13074	true	10.793861954	5.538401885976782	219.361280	3332	8318	13074	true	10.91407333	5.60698880898417	205.189120	3332	8318	13074
eca-rers2012/Problem02_label29.yml	true	true	15.499952037	7.897182711021742	344.965120	6645	28425	38401	true	14.81996304	7.566538571001729	388.284416	6645	28425	38401	true	14.762566452	7.569997918995796	268.926976	6645	28425	38401	true	14.248932075	7.293091513012769	370.192384	6645	28425	38401	true	14.430870143	7.381912853976246	387.141632	6645	28425	38401
eca-rers2012/Problem02_label30.yml	true	true	14.623051056	7.456662391021382	361.156608	6645	29619	40016	true	14.893927908	7.583159650006564	260.788224	6645	29619	40016	true	14.924783751	7.655005803011591	385.085440	6645	29619	40016	true	15.200775698	7.751134679012466	351.354880	6645	29619	40016	true	17.26520354	8.80629448100808	320.983040	6645	29619	40016
eca-rers2012/Problem02_label31.yml	true	true	14.842404229	7.597226570011117	388.378624	9127	23216	32519	true	16.076190002	8.214660875004483	374.067200	9127	23216	32519	true	14.829902731	7.600846730987541	259.526656	9127	23216	32519	true	14.874510755	7.695496455009561	240.877568	9127	23216	32519	true	14.818962999	7.609583237994229	355.393536	9127	23216	32519
eca-rers2012/Problem02_label32.yml	true	true	14.72709691	7.544135776988696	387.457024	6645	29391	39632	true	16.713736132	8.53326130300411	385.708032	6645	29391	39632	true	14.86536092	7.62149397097528	262.717440	6645	29391	39632	true	14.419448607	7.365299547003815	328.785920	6645	29391	39632	true	14.979657271	7.695499427005416	330.584064	6645	29391	39632
eca-rers2012/Problem02_label33.yml	true	true	13.650110776	6.995088533993112	251.551744	7110	21420	31289	true	13.307303278	6.799759126006393	342.183936	7110	21420	31289	true	13.392914569	6.851107412978308	354.254848	7110	21420	31289	true	13.988110698	7.184053256001789	328.011776	7110	21420	31289	true	13.092207017	6.720116257987684	277.479424	7110	21420	31289
eca-rers2012/Problem02_label34.yml	true	true	13.270653607	6.794662986998446	257.581056	7110	20039	29244	true	12.765152606	6.573892668995541	294.903808	7110	20039	29244	true	13.697226136	7.013909749977756	381.898752	7110	20039	29244	true	14.325513141	7.366394118987955	327.184384	7110	20039	29244	true	13.596713099	6.990113706997363	298.029056	7110	20039	29244
eca-rers2012/Problem02_label35.yml	true	true	15.507323078	7.913667476997944	390.340608	6645	25852	35086	true	15.942074383	8.166256021999288	375.439360	6645	25852	35086	true	13.59635209	6.934331783995731	248.840192	6645	25852	35086	true	14.35976561	7.32698110101046	386.637824	6645	25852	35086	true	14.07154863	7.214096398005495	386.899968	6645	25852	35086
eca-rers2012/Problem02_label36.yml	true	true	14.206424294	7.2985509949794505	337.272832	9127	23055	32350	true	14.669487305	7.458946815982927	379.539456	9127	23055	32350	true	13.168609325	6.719548113993369	242.069504	9127	23055	32350	true	14.157533104	7.242017449985724	351.879168	9127	23055	32350	true	13.810205804	7.0488783240143675	271.433728	9127	23055	32350
eca-rers2012/Problem02_label37.yml	true	true	15.973771072	8.147715889994288	243.761152	7110	19987	29236	true	13.823109862	7.113116555992747	356.728832	7110	19987	29236	true	13.424387539	6.851905262010405	383.401984	7110	19987	29236	true	12.723075353	6.51562108998769	250.445824	7110	19987	29236	true	13.468184572	6.878047302016057	246.886400	7110	19987	29236
eca-rers2012/Problem02_label38.yml	true	true	13.706150047	7.048605934018269	342.396928	7110	20488	29975	true	14.122423413	7.300384147994919	374.943744	7110	20488	29975	true	13.552963539	6.957563837990165	317.190144	7110	20488	29975	true	14.068313165	7.17705165798543	376.594432	7110	20488	29975	true	15.375638	7.835405139019713	253.476864	7110	20488	29975
eca-rers2012/Problem02_label39.yml	true	true	13.178692423	6.784695336013101	300.564480	6645	20094	26946	true	13.382207165	6.850568679976277	375.566336	6645	20094	26946	true	14.870948064	7.575021510012448	244.928512	6645	20094	26946	true	12.726463944	6.531501085002674	224.116736	6645	20094	26946	true	13.49472166	6.976414117991226	383.901696	6645	20094	26946
eca-rers2012/Problem02_label40.yml	true	true	13.718899405	7.048619334003888	235.376640	5781	21375	27692	true	13.378181049	6.878788526984863	315.899904	5781	21375	27692	true	13.374430794	6.872394172009081	239.939584	5781	21375	27692	true	13.616780863	6.95139284900506	371.200000	5781	21375	27692	true	13.346933914	6.837300485000014	241.123328	5781	21375	27692
eca-rers2012/Problem02_label41.yml	true	true	13.45508265	6.9049446640128735	334.528512	6645	19035	25330	true	12.769926764	6.545970258011948	364.875776	6645	19035	25330	true	13.782221531	7.091434239991941	298.057728	6645	19035	25330	true	13.165290004	6.736217117984779	255.938560	6645	19035	25330	true	12.933646357	6.596455805993173	240.799744	6645	19035	25330
eca-rers2012/Problem02_label42.yml	true	true	13.953426321	7.16832085698843	349.044736	5781	22253	28863	true	13.994339831	7.1468202819814906	371.236864	5781	22253	28863	true	13.480896923	6.878271455003414	348.868608	5781	22253	28863	true	13.826343329	7.100369525986025	349.405184	5781	22253	28863	true	13.651065413	6.985589313990204	385.101824	5781	22253	28863
eca-rers2012/Problem02_label43.yml	false	false(unreach-call)	15.054817562	7.71047232899582	359.010304	5944	20820	26256	false(unreach-call)	15.346970446	7.871799953019945	359.411712	5944	20820	26256	false(unreach-call)	14.787760826	7.566629375010962	266.248192	5944	20820	26256	false(unreach-call)	15.039956917	7.662288047984475	259.182592	5944	20820	26256	false(unreach-call)	15.130012543	7.80408663401613	266.162176	5944	20820	26256
eca-rers2012/Problem02_label44.yml	false	false(unreach-call)	16.773023159	8.570172586012632	273.440768	8292	27637	33836	false(unreach-call)	16.773419663	8.544411804992706	392.982528	8292	27637	33836	false(unreach-call)	15.977865325	8.186058135004714	270.266368	8292	27637	33836	false(unreach-call)	18.010169166	9.159817113977624	268.869632	8292	27637	33836	false(unreach-call)	19.427285905	9.884660921001341	368.984064	8292	27637	33836
eca-rers2012/Problem02_label45.yml	false	false(unreach-call)	19.049402447	9.671604260016466	345.481216	11746	41155	49868	false(unreach-call)	20.095256371	10.253701987996465	401.489920	11746	41155	49868	false(unreach-call)	20.267332115	10.298651156015694	401.440768	11746	41155	49868	false(unreach-call)	19.790638559	10.076343398017343	323.624960	11746	41155	49868	false(unreach-call)	20.872999765	10.678173432010226	357.429248	11746	41155	49868
eca-rers2012/Problem02_label46.yml	true	true	13.531580017	6.995459106983617	306.995200	5781	23194	30111	true	13.658175912	6.9689973869826645	348.401664	5781	23194	30111	true	13.156181206	6.762513794994447	252.342272	5781	23194	30111	true	14.702666413	7.601474721013801	326.955008	5781	23194	30111	true	14.022405645	7.1817070260003675	339.152896	5781	23194	30111
eca-rers2012/Problem02_label47.yml	true	true	13.267787667	6.823565875994973	347.254784	9127	16494	22728	true	12.88223255	6.608046984998509	348.295168	9127	16494	22728	true	13.042689467	6.706753047998063	296.857600	9127	16494	22728	true	13.081485757	6.7427473080169875	264.912896	9127	16494	22728	true	13.10908676	6.724145264015533	272.412672	9127	16494	22728
eca-rers2012/Problem02_label48.yml	true	true	14.379583121	7.487067759007914	245.960704	5781	24774	32259	true	13.878745946	7.084926745999837	239.484928	5781	24774	32259	true	13.970859964	7.207745900988812	358.174720	5781	24774	32259	true	14.033318294	7.259477651998168	251.551744	5781	24774	32259	true	13.755672175	7.10092651299783	244.244480	5781	24774	32259
eca-rers2012/Problem02_label49.yml	true	true	12.877594271	6.624936257983791	253.198336	4843	16302	23183	true	12.320539346	6.348692958010361	331.042816	4843	16302	23183	true	12.854875695	6.604048364999471	316.985344	4843	16302	23183	true	12.492223683	6.400677661993541	237.584384	4843	16302	23183	true	12.221289504	6.279604940005811	236.720128	4843	16302	23183
eca-rers2012/Problem02_label50.yml	false	false(unreach-call)	18.169502618	9.2434706420172	367.984640	10795	26387	31947	false(unreach-call)	18.900594385	9.620521759992698	282.693632	10795	26387	31947	false(unreach-call)	18.621710527	9.487705991981784	398.123008	10795	26387	31947	false(unreach-call)	16.906149569	8.632281927013537	281.956352	10795	26387	31947	false(unreach-call)	17.592517089	8.994961335993139	398.602240	10795	26387	31947
eca-rers2012/Problem02_label51.yml	true	true	12.573185224	6.485953850002261	326.160384	4843	15400	21864	true	11.982560441	6.132928961014841	310.943744	4843	15400	21864	true	12.403339187	6.424341556004947	330.616832	4843	15400	21864	true	12.093783512	6.200741712003946	230.375424	4843	15400	21864	true	12.740982959	6.577439829998184	324.468736	4843	15400	21864
eca-rers2012/Problem02_label52.yml	true	true	12.538419754	6.427444536995608	278.200320	5781	18786	25305	true	13.270679981	6.790389186993707	360.943616	5781	18786	25305	true	14.860787024	7.600492379016941	365.506560	5781	18786	25305	true	13.47882783	6.884426997014089	365.383680	5781	18786	25305	true	13.896125406	7.155768235010328	352.960512	5781	18786	25305
eca-rers2012/Problem02_label53.yml	true	true	12.364572538	6.348453584010713	345.710592	4843	16846	23965	true	13.116426902	6.72849338199012	369.696768	4843	16846	23965	true	12.480219529	6.4012582849827595	263.925760	4843	16846	23965	true	12.591471625	6.43633893399965	337.764352	4843	16846	23965	true	12.89507964	6.6309849949902855	356.311040	4843	16846	23965
eca-rers2012/Problem02_label54.yml	true	true	12.454440234	6.390207780001219	354.410496	5781	18431	24832	true	12.809863725	6.558104447001824	354.787328	5781	18431	24832	true	12.678142293	6.484766809997382	235.491328	5781	18431	24832	true	12.41228808	6.3553711290005594	234.512384	5781	18431	24832	true	12.738109851	6.591010089003248	208.883712	5781	18431	24832
eca-rers2012/Problem02_label55.yml	true	true	12.061864024	6.198450670985039	213.286912	4843	15022	21314	true	12.601726674	6.445928743982222	306.438144	4843	15022	21314	true	12.499233309	6.431400854984531	224.907264	4843	15022	21314	true	12.521054684	6.427283686003648	219.549696	4843	15022	21314	true	12.884966937	6.6667503350181505	329.011200	4843	15022	21314
eca-rers2012/Problem02_label56.yml	true	true	14.012559805	7.189416303997859	370.364416	5781	20600	27786	true	13.246490788	6.872184602019843	308.346880	5781	20600	27786	true	13.121828205	6.7046686520043295	315.064320	5781	20600	27786	true	13.077222674	6.715359716996318	313.384960	5781	20600	27786	true	15.071274807	7.741272232990013	302.419968	5781	20600	27786
eca-rers2012/Problem02_label57.yml	true	true	13.512005756	6.912311961990781	307.658752	4843	13942	19735	true	13.387565027	6.881108878995292	310.927360	4843	13942	19735	true	12.053397221	6.210383809986524	223.596544	4843	13942	19735	true	12.69158497	6.543093935993966	299.945984	4843	13942	19735	true	12.150385091	6.311355957004707	297.562112	4843	13942	19735
eca-rers2012/Problem02_label58.yml	true	true	12.601536052	6.450942877010675	238.059520	5781	18664	25151	true	13.199985446	6.783036233013263	349.368320	5781	18664	25151	true	12.620988158	6.469673768006032	237.363200	5781	18664	25151	true	13.06852401	6.728234376991168	370.905088	5781	18664	25151	true	12.818106251	6.629774509987328	238.080000	5781	18664	25151
eca-rers2012/Problem02_label59.yml	false	false(unreach-call)	17.549883678	8.97981996301678	389.619712	12045	27353	32600	false(unreach-call)	17.729174226	9.034560710017104	289.095680	12045	27353	32600	false(unreach-call)	18.104480573	9.241957974998513	400.609280	12045	27353	32600	false(unreach-call)	18.389969318	9.370935694983928	301.740032	12045	27353	32600	false(unreach-call)	21.105146283	10.702738071006024	399.192064	12045	27353	32600
eca-rers2012/Problem03_label00.yml	true	true	73.056314373	49.188641633983934	4997.640192	130283	976567	1365248	true	71.870366468	49.022319901006995	5623.398400	130283	976567	1365248	true	70.489122116	48.07005700701848	4993.118208	130283	976567	1365248	true	70.912614356	47.45242689899169	5268.680704	130283	976567	1365248	true	72.015544544	48.87264934799168	5149.982720	130283	976567	1365248
eca-rers2012/Problem03_label01.yml	true	true	79.662936567	56.03729834899423	6065.922048	31251	1336317	1732710	true	81.441130379	57.70019929500995	5478.813696	31251	1336317	1732710	true	80.551104615	56.76533555198694	6035.820544	31251	1336317	1732710	true	82.502485148	58.85667306400137	5869.912064	31251	1336317	1732710	true	79.528004127	56.156641686015064	6302.810112	31251	1336317	1732710
eca-rers2012/Problem03_label02.yml	true	true	79.349741322	54.88830232099281	5562.990592	63781	1143052	1588824	true	81.811919047	58.23392353698728	5380.608000	63781	1143052	1588824	true	76.778493953	53.660927251010435	5974.700032	63781	1143052	1588824	true	78.597419812	54.13002370399772	5810.855936	63781	1143052	1588824	true	75.692882654	52.94935573198018	4547.067904	63781	1143052	1588824
eca-rers2012/Problem03_label03.yml	true	true	50.42426007	32.590815917996224	1770.815488	26105	673627	901985	true	56.361298093	34.843975705007324	2000.044032	26105	673627	901985	true	52.550449936	34.0033045480086	1866.375168	26105	673627	901985	true	63.070117828	40.119558225007495	1696.174080	26105	673627	901985	true	52.246705162	33.27639279499999	1986.715648	26105	673627	901985
eca-rers2012/Problem03_label04.yml	true	true	83.974015626	60.39511846200912	5880.963072	38752	1323130	1797836	true	79.061087937	56.00876313500339	5939.609600	38752	1323130	1797836	true	85.374110978	61.552761097991606	6282.125312	38752	1323130	1797836	true	87.920989962	62.774732005025726	6242.492416	38752	1323130	1797836	true	81.362127555	57.54868799599353	5559.189504	38752	1323130	1797836
eca-rers2012/Problem03_label05.yml	true	true	53.060458777	34.616389686998446	2224.005120	50980	712405	961001	true	54.766841401	35.915252395003336	1965.821952	50980	712405	961001	true	54.763144305	35.78863701800583	1992.540160	50980	712405	961001	true	54.030226608	35.32782010300434	1670.737920	50980	712405	961001	true	53.139007549	34.29757940201671	2324.213760	50980	712405	961001
eca-rers2012/Problem03_label06.yml	true	unknown	146.019969563	112.9061949980096	8406.003712	1456887	2103956	2725748	unknown	155.58227077	120.23572664702078	8642.539520	1456887	2103956	2725748	unknown	152.209392943	117.87796817999333	8041.611264	1456887	2103956	2725748	unknown	152.969716187	117.5373853140045	9115.242496	1456887	2103956	2725748	unknown	161.810193059	123.73069349300931	9599.078400	1456887	2103956	2725748
eca-rers2012/Problem03_label07.yml	true	true	64.259736641	43.75884535498335	3290.169344	28025	914407	1217517	true	60.157381143	40.7259413000138	2370.506752	28025	914407	1217517	true	62.476597858	42.54392434499459	2861.924352	28025	914407	1217517	true	57.916873522	38.99405194100109	2401.382400	28025	914407	1217517	true	64.069661456	44.35439765299088	2495.541248	28025	914407	1217517
eca-rers2012/Problem03_label08.yml	true	true	128.365385405	96.05046754798968	7690.264576	1207428	1697256	2219356	true	135.564860123	102.23312295100186	8514.994176	1207428	1697256	2219356	true	126.420120501	94.47469492600067	9151.791104	1207428	1697256	2219356	true	130.309407218	97.54139091601246	8173.912064	1207428	1697256	2219356	true	128.26823615	95.6889943650167	7769.116672	1207428	1697256	2219356
eca-rers2012/Problem03_label09.yml	false	false(unreach-call)	75.670522188	50.78597707001609	5041.790976	74179	1097895	1393242	false(unreach-call)	77.463015185	52.456218673993135	5171.478528	74179	1097895	1393242	false(unreach-call)	88.390228714	60.25327857999946	5846.233088	74179	1097895	1393242	false(unreach-call)	91.203670089	62.08630208199611	5507.084288	74179	1097895	1393242	false(unreach-call)	75.900505023	51.285030705999816	2476.707840	74179	1097895	1393242
eca-rers2012/Problem03_label10.yml	true	true	133.051830302	100.986830009002	9381.928960	1163122	1926216	2521349	true	145.880565762	111.24441232701065	8857.956352	1163122	1926216	2521349	true	137.648453577	104.07229978998657	8814.264320	1163122	1926216	2521349	true	137.450032374	104.56231472198851	8453.165056	1163122	1926216	2521349	true	137.004317821	104.4565239160147	9088.581632	1163122	1926216	2521349
eca-rers2012/Problem03_label11.yml	true	true	68.996672493	46.3215266019979	4398.669824	37410	1010584	1347581	true	74.634921043	50.70292129201698	4419.588096	37410	1010584	1347581	true	66.077710668	45.40830600800109	4127.768576	37410	1010584	1347581	true	74.806390814	51.902275205007754	4082.302976	37410	1010584	1347581	true	67.566239067	46.3747337750101	3788.836864	37410	1010584	1347581
eca-rers2012/Problem03_label12.yml	true	true	81.416193565	58.171311882993905	6289.133568	48684	1287412	1694697	true	75.667878527	54.924342516984325	5433.765888	48684	1287412	1694697	true	81.459698321	58.72031191599672	6326.808576	48684	1287412	1694697	true	84.378407595	59.94279958101106	5944.205312	48684	1287412	1694697	true	83.836952431	59.67433801200241	6145.470464	48684	1287412	1694697
eca-rers2012/Problem03_label13.yml	false	false(unreach-call)	96.442364739	69.23334389997763	5794.508800	64347	1512685	1915179	false(unreach-call)	98.168718021	69.52322257400374	6508.228608	64347	1512685	1915179	false(unreach-call)	94.476048639	67.10203869797988	5704.814592	64347	1512685	1915179	false(unreach-call)	96.133077793	67.8995979949832	5764.341760	64347	1512685	1915179	false(unreach-call)	94.149555845	67.04765684501035	6100.541440	64347	1512685	1915179
eca-rers2012/Problem03_label14.yml	true	true	76.834220194	55.34850947099039	4617.359360	39085	1159030	1549744	true	73.671312937	52.47731956199277	5068.783616	39085	1159030	1549744	true	74.456500918	52.531623727991246	5399.953408	39085	1159030	1549744	true	79.564035247	56.31642669998109	4908.183552	39085	1159030	1549744	true	75.250874726	53.714966858999105	5545.373696	39085	1159030	1549744
eca-rers2012/Problem03_label15.yml	true	true	58.307181206	39.412314714019885	3006.717952	26105	827660	1129307	true	54.743876351	37.25744550698437	2019.000320	26105	827660	1129307	true	61.547328132	41.988796179997735	2461.679616	26105	827660	1129307	true	59.096994588	39.9121821129811	2571.907072	26105	827660	1129307	true	59.035233909	39.70175102498615	2104.639488	26105	827660	1129307
eca-rers2012/Problem03_label16.yml	true	true	119.318397626	87.704291653994	7395.643392	976464	1560826	2036216	true	121.300906091	90.0815595749882	7903.358976	976464	1560826	2036216	true	119.928789844	88.23007707600482	7924.035584	976464	1560826	2036216	true	119.169180597	88.73542540500057	7291.891712	976464	1560826	2036216	true	116.1159757	85.78700131800724	8024.588288	976464	1560826	2036216
eca-rers2012/Problem03_label17.yml	true	true	80.564474514	57.41274626800441	5922.775040	69208	1211770	1647686	true	87.034365525	61.368260958988685	5734.760448	69208	1211770	1647686	true	80.520088012	57.68871229302022	5171.662848	69208	1211770	1647686	true	82.065798158	58.2345764930069	6009.098240	69208	1211770	1647686	true	84.670908757	60.05029878698406	4773.801984	69208	1211770	1647686
eca-rers2012/Problem03_label18.yml	true	true	81.580730525	58.79949141902034	5621.940224	40457	1299200	1762447	true	86.377106998	61.422332700982224	5845.909504	40457	1299200	1762447	true	85.144603502	59.718044581008144	5474.930688	40457	1299200	1762447	true	81.703435801	58.47236131099635	5520.568320	40457	1299200	1762447	true	84.613648416	60.14546201901976	5414.973440	40457	1299200	1762447
eca-rers2012/Problem03_label19.yml	true	true	60.366348253	40.148295419989154	3243.421696	69208	746301	1045845	true	58.6604441	38.32252861899906	2585.079808	69208	746301	1045845	true	58.264521525	38.021391468995716	2770.280448	69208	746301	1045845	true	59.810657616	39.182433039008174	2912.546816	69208	746301	1045845	true	64.946202578	42.57266002398683	3202.727936	69208	746301	1045845
eca-rers2012/Problem03_label20.yml	true	true	62.349592954	40.519415429997025	3309.821952	69208	780324	1095606	true	60.211547424	40.159791024023434	2505.756672	69208	780324	1095606	true	68.957127915	45.621653819980565	3888.082944	69208	780324	1095606	true	63.119799722	41.42451619700296	3364.433920	69208	780324	1095606	true	56.670540502	37.279474870010745	3068.219392	69208	780324	1095606
eca-rers2012/Problem03_label21.yml	true	true	91.95409146	66.87862193101319	5432.614912	31251	1385234	1848766	true	83.62595925	59.79740884198691	5768.667136	31251	1385234	1848766	true	78.618524151	56.73125378700206	5657.300992	31251	1385234	1848766	true	85.216625214	61.53244598401943	5314.543616	31251	1385234	1848766	true	84.197053299	60.937337173993	5765.853184	31251	1385234	1848766
eca-rers2012/Problem03_label22.yml	true	true	108.045396999	78.58384394101449	6005.891072	740934	1310295	1757157	true	112.029054978	82.67188643399277	6349.705216	740934	1310295	1757157	true	105.761203794	76.1902690489951	6698.004480	740934	1310295	1757157	true	112.905335078	82.76526863098843	6542.032896	740934	1310295	1757157	true	111.207545855	81.60946672401042	6306.697216	740934	1310295	1757157
eca-rers2012/Problem03_label23.yml	true	true	62.020245656	38.59117610598332	2182.463488	44143	573628	804712	true	53.282747484	34.0473168620083	1584.230400	44143	573628	804712	true	51.831140839	32.483756667003036	2357.866496	44143	573628	804712	true	50.122263278	31.080010834994027	1658.363904	44143	573628	804712	true	50.525571973	31.580498116003582	2293.452800	44143	573628	804712
eca-rers2012/Problem03_label24.yml	true	true	128.175422787	95.70652803601115	7693.348864	976464	1708697	2244438	true	125.435315177	93.71369233299629	7721.304064	976464	1708697	2244438	true	145.203946707	111.29070280800806	7371.980800	976464	1708697	2244438	true	125.719155297	93.56267046101857	7643.090944	976464	1708697	2244438	true	123.193916239	91.71893177501624	8273.330176	976464	1708697	2244438
eca-rers2012/Problem03_label25.yml	true	true	67.087032162	44.31929282200872	3726.188544	69208	877955	1217761	true	65.038725797	43.213464415981434	3921.149952	69208	877955	1217761	true	70.652581326	47.09044217300834	3933.241344	69208	877955	1217761	true	66.218201981	44.32593089801958	3842.588672	69208	877955	1217761	true	66.601703672	44.87143890900188	4088.549376	69208	877955	1217761
eca-rers2012/Problem03_label26.yml	false	false(unreach-call)	76.130794484	52.30092843499733	4093.886464	44981	1012952	1342035	false(unreach-call)	72.208032532	49.01661793101812	4840.329216	44981	1012952	1342035	false(unreach-call)	71.733763355	49.15973454801133	5311.430656	44981	1012952	1342035	false(unreach-call)	70.699131646	48.192242670978885	4873.449472	44981	1012952	1342035	false(unreach-call)	68.598158667	47.329364675999386	4466.376704	44981	1012952	1342035
eca-rers2012/Problem03_label27.yml	false	false(unreach-call)	62.148833846	40.1151968119957	2101.587968	53972	779083	1019751	false(unreach-call)	60.627067313	40.42061772197485	1561.632768	53972	779083	1019751	false(unreach-call)	59.84243116	39.40508371099713	1979.797504	53972	779083	1019751	false(unreach-call)	59.512293026	38.68404765200103	2225.164288	53972	779083	1019751	false(unreach-call)	69.749403013	45.560239054990234	2542.436352	53972	779083	1019751
eca-rers2012/Problem03_label28.yml	false	false(unreach-call)	66.712438869	43.73554471199168	2238.894080	57245	801394	1043291	false(unreach-call)	59.455587225	39.206196106999414	1970.331648	57245	801394	1043291	false(unreach-call)	65.014466782	43.000352401984856	2468.552704	57245	801394	1043291	false(unreach-call)	71.089457383	46.64669299600064	3025.195008	57245	801394	1043291	false(unreach-call)	64.587955337	41.74984814299387	1728.159744	57245	801394	1043291
eca-rers2012/Problem03_label29.yml	true	true	86.058175069	59.78000398198492	5003.812864	69208	1066274	1453269	true	73.134211353	49.82361671997933	4958.425088	69208	1066274	1453269	true	86.481133866	59.72828063799534	5557.473280	69208	1066274	1453269	true	76.541958944	52.216505243995925	4745.379840	69208	1066274	1453269	true	75.943071745	52.25244863401167	4842.053632	69208	1066274	1453269
eca-rers2012/Problem03_label30.yml	true	true	106.249261469	76.44734692698694	7247.622144	740934	1340930	1802456	true	112.873299983	81.62599562597461	6724.169728	740934	1340930	1802456	true	106.700676081	78.53190123601235	6214.778880	740934	1340930	1802456	true	109.78704277	80.3677514900046	6691.135488	740934	1340930	1802456	true	114.727255289	83.91720305700437	6566.559744	740934	1340930	1802456
eca-rers2012/Problem03_label31.yml	false	false(unreach-call)	61.96244917	40.07779262997792	2957.516800	66876	796933	1011615	false(unreach-call)	60.735663755	39.637936212995555	3046.842368	66876	796933	1011615	false(unreach-call)	62.709615006	40.23974064301001	2586.816512	66876	796933	1011615	false(unreach-call)	66.261521446	43.04662818199722	3060.629504	66876	796933	1011615	false(unreach-call)	63.608150308	40.77400338699226	2367.619072	66876	796933	1011615
eca-rers2012/Problem03_label32.yml	true	true	72.54615929	49.24106712001958	4861.808640	130283	941862	1316468	true	76.389418558	51.09952201199485	5068.144640	130283	941862	1316468	true	70.233801327	47.98124802100938	4828.037120	130283	941862	1316468	true	73.479343163	50.99978981699678	5144.825856	130283	941862	1316468	true	69.706037588	47.6636780660192	4184.596480	130283	941862	1316468
