tool		CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856
floats-cbmc-regression/float-no-simp1.yml	true	true	4.102296428	2.1750706330058165	115.896320	5	10	10	true	4.329310945	2.298175687028561	135.921664	5	10	10	true	4.052345466	2.15804559001117	138.412032	5	10	10	true	4.083065499	2.2366347729985137	139.792384	5	10	10	true	4.21023671	2.21881177497562	110.407680	5	10	10
floats-cbmc-regression/float-no-simp2.yml	true	unknown	14.645766553	9.596029761014506	228.777984	32	38	43	unknown	14.567281654	9.264355837018229	223.653888	32	38	43	unknown	14.694509477	9.59928961400874	233.955328	32	38	43	unknown	13.532503094	8.289385713025695	231.268352	32	38	43	unknown	14.851931456	9.561614917998668	230.932480	32	38	43
floats-cbmc-regression/float-no-simp3.yml	true	true	4.515128924	2.4398554720100947	135.909376	5	10	10	true	5.067206098	2.6911350400187075	142.262272	5	10	10	true	4.007672248	2.15216912899632	134.012928	5	10	10	true	4.252180504	2.2717798110097647	141.647872	5	10	10	true	4.089043432	2.1662840050121304	139.329536	5	10	10
floats-cbmc-regression/float-no-simp4.yml	true	unknown	15.400858494	7.853664623980876	248.078336	67	151	175	unknown	15.00325832	7.697631546994671	242.704384	67	151	175	unknown	15.261479455	7.809994856012054	249.815040	67	151	175	unknown	15.677685478	8.033822364988737	252.018688	67	151	175	unknown	15.776643373	8.06307526800083	218.460160	67	151	175
floats-cbmc-regression/float-no-simp6.yml	true	true	4.516250712	2.418029224005295	139.456512	19	55	57	true	4.468763592	2.3731276410107967	140.881920	19	55	57	true	4.310631431	2.319270904001314	142.659584	19	55	57	true	4.866668492	2.5736892569984775	136.916992	19	55	57	true	5.404974769	2.8425107570074033	126.480384	19	55	57
floats-cbmc-regression/float-no-simp7.yml	true	true	4.15929341	2.2905978499911726	118.185984	5	10	10	true	4.516272565	2.3775979070051108	132.943872	5	10	10	true	4.281946131	2.377864979003789	133.554176	5	10	10	true	4.44046062	2.3752669579989742	120.283136	5	10	10	true	5.004901097	2.6413428709784057	139.358208	5	10	10
floats-cbmc-regression/float-no-simp8.yml	true	true	5.849812526	3.071470629016403	151.015424	7	19	20	true	5.499483805	2.894653852999909	134.045696	7	19	20	true	5.645462559	3.046733174007386	153.694208	7	19	20	true	5.762462196	3.020415306003997	156.573696	7	19	20	true	5.849095672	3.0565211389912292	150.745088	7	19	20
floats-cbmc-regression/float-rounding1.yml	true	unknown	9.85804891	5.0768499090045225	187.817984	7	135	151	unknown	9.215571071	4.766363597998861	198.156288	7	135	151	unknown	9.773741431	5.0495692339900415	191.410176	7	135	151	unknown	9.135033508	4.715474380995147	205.647872	7	135	151	unknown	8.459768058	4.344978043984156	191.623168	7	135	151
floats-cbmc-regression/float-to-double1.yml	true	unknown	7.554218964	3.9693689290143084	163.844096	9	11	13	unknown	7.427780166	3.9206873289949726	173.748224	9	11	13	unknown	7.235833274	3.824057752994122	151.199744	9	11	13	unknown	7.456408975	3.8865257439902052	159.883264	9	11	13	unknown	7.108875724	3.77012909098994	159.952896	9	11	13
floats-cbmc-regression/float-to-double2.yml	true	true	4.64052939	2.4694008660153486	141.295616	5	10	10	true	4.999650762	2.6711882340023294	115.027968	5	10	10	true	4.418553537	2.3465587459795643	118.292480	5	10	10	true	4.19898549	2.2376370029815007	132.542464	5	10	10	true	4.606836295	2.577954786014743	140.718080	5	10	10
floats-cbmc-regression/float-zero-sum1.yml	true	true	4.885240974	2.56718138398719	121.954304	9	16	16	true	4.418118227	2.3393535289797	140.468224	9	16	16	true	4.429527223	2.3561868479882833	136.880128	9	16	16	true	4.679948144	2.5056026529928204	144.588800	9	16	16	true	4.434745461	2.327969209989533	140.931072	9	16	16
floats-cbmc-regression/float1.yml	true	true	4.167212862	2.2026933309971355	138.829824	7	12	12	true	4.441579534	2.404223802994238	141.864960	7	12	12	true	4.246053368	2.257681335991947	119.500800	7	12	12	true	4.525992571	2.4275710259971675	124.674048	7	12	12	true	4.648702984	2.4665842580143362	139.829248	7	12	12
floats-cbmc-regression/float11.yml	true	true	4.477554687	2.4110830740246456	134.049792	10	10	9	true	4.059542989	2.1427358289947733	119.533568	10	10	9	true	4.151872748	2.2170308690110687	140.279808	10	10	9	true	4.518901234	2.4638415559893474	143.495168	10	10	9	true	4.358277043	2.3398683970153797	141.860864	10	10	9
floats-cbmc-regression/float12.yml	true	unknown	4.88877624	2.5986921199946664	113.885184	7	8	9	unknown	4.816940893	2.576572355988901	134.987776	7	8	9	unknown	4.848554323	2.568692161992658	135.737344	7	8	9	unknown	4.864826763	2.590538458985975	137.084928	7	8	9	unknown	4.784397507	2.6107591899926774	134.168576	7	8	9
floats-cbmc-regression/float13.yml	true	true	4.540889904	2.4562215409823693	137.347072	19	44	46	true	4.317445628	2.2914825869956985	116.314112	19	44	46	true	4.335035803	2.307431296008872	120.549376	19	44	46	true	4.471710787	2.350606819993118	142.786560	19	44	46	true	4.244122385	2.2236621949996334	143.233024	19	44	46
floats-cbmc-regression/float14.yml	true	true	5.5314638	2.9214073970215395	154.673152	7	17	18	true	5.644959505	2.937489314004779	157.745152	7	17	18	true	5.785110828	3.0163887930102646	158.392320	7	17	18	true	6.081560038	3.1718342390086036	154.562560	7	17	18	true	5.509619273	2.8750215439940803	151.322624	7	17	18
floats-cbmc-regression/float18.yml	true	true	6.168533138	3.286126697988948	138.956800	26	60	62	true	5.793322491	3.046356956998352	152.940544	26	60	62	true	5.935123326	3.113454332022229	143.122432	26	60	62	true	6.080047018	3.1909967270039488	150.794240	26	60	62	true	5.821597801	3.027774661022704	145.018880	26	60	62
floats-cbmc-regression/float19.yml	true	unknown	6.284493631	3.2723391040053684	159.059968	12	13	14	unknown	6.27890043	3.2777972710027825	145.588224	12	13	14	unknown	6.733789291	3.569810308981687	157.589504	12	13	14	unknown	6.360381215	3.327545077976538	143.011840	12	13	14	unknown	6.710384013	3.5329979980015196	155.955200	12	13	14
floats-cbmc-regression/float2.yml	true	true	4.2886729	2.275795656023547	139.251712	11	23	24	true	4.426532325	2.355314681015443	127.197184	11	23	24	true	4.569488221	2.4433279520017095	120.770560	11	23	24	true	4.404627409	2.3434719549841247	140.251136	11	23	24	true	4.567728964	2.4158326399920043	149.688320	11	23	24
floats-cbmc-regression/float20.yml	true	true	4.507056581	2.3951535009837244	139.706368	30	87	89	true	4.839395724	2.564091688982444	115.687424	30	87	89	true	4.734909932	2.4992580839898437	144.052224	30	87	89	true	4.488388907	2.4126627900113817	143.548416	30	87	89	true	4.915735589	2.6027723900042474	137.961472	30	87	89
floats-cbmc-regression/float21.yml	true	unknown	12.427546752	6.5303960960009135	218.030080	40	120	133	unknown	13.658673543	7.118073930992978	212.115456	40	120	133	unknown	12.164712171	6.41703119900194	209.805312	40	120	133	unknown	11.923322949	6.260876766988076	203.948032	40	120	133	unknown	12.32211797	6.478862986987224	214.904832	40	120	133
floats-cbmc-regression/float22.yml	true	unknown	7.246642406	3.8016697490238585	143.527936	52	56	59	unknown	7.826825339	4.094337304006331	152.780800	52	56	59	unknown	7.42571824	3.8758299139735755	151.289856	52	56	59	unknown	7.695812109	4.001995887985686	143.302656	52	56	59	unknown	7.845673038	4.0860589089861605	149.282816	52	56	59
floats-cbmc-regression/float3.yml	true	true	4.212437657	2.254638704995159	121.946112	20	33	35	true	4.551183312	2.4674925430153962	134.053888	20	33	35	true	4.276968002	2.2830424050043803	119.386112	20	33	35	true	4.417914966	2.3672362960060127	141.176832	20	33	35	true	4.291854001	2.284973253001226	137.924608	20	33	35
floats-cbmc-regression/float4.yml	true	unknown	33.859698932	25.355169426009525	257.392640	42	55	67	unknown	27.574502483	20.78726757899858	266.162176	42	55	67	unknown	28.978402046	21.75707896699896	258.899968	42	55	67	unknown	31.877023865	24.562368871003855	256.651264	42	55	67	unknown	34.116288441	26.822585635993164	250.953728	42	55	67
floats-cbmc-regression/float5.yml	true	true	4.702831254	2.505065025005024	142.462976	24	33	40	true	4.628752203	2.5021350549941417	127.848448	24	33	40	true	4.527030594	2.4134527719870675	142.000128	24	33	40	true	4.629873754	2.5037166220135987	136.417280	24	33	40	true	4.636665426	2.4579793190059718	140.419072	24	33	40
floats-cbmc-regression/float6.yml	true	true	5.22648109	2.776893402013229	139.313152	25	33	36	true	5.040940605	2.6586752900038846	148.099072	25	33	36	true	4.721950214	2.5010782919998746	143.605760	25	33	36	true	4.76165681	2.5042188230145257	145.747968	25	33	36	true	5.099676536	2.7591657110024244	143.302656	25	33	36
floats-cbmc-regression/float8.yml	true	unknown	7.734091621	4.471968639001716	149.430272	12	13	13	unknown	7.520813901	4.322494966996601	152.133632	12	13	13	unknown	8.316533583	4.990046990016708	154.648576	12	13	13	unknown	8.594077476	4.9754213170090225	147.808256	12	13	13	unknown	8.008255537	4.506259529007366	156.516352	12	13	13
floats-cbmc-regression/float_lib1.yml	true	unknown	10.291288437	5.297723362018587	198.647808	19	115	128	unknown	10.7228421	5.514752935996512	192.671744	19	115	128	unknown	10.263588551	5.277230086008785	199.446528	19	115	128	unknown	10.892563648	5.624223199993139	186.740736	19	115	128	unknown	10.877507779	5.573666637996212	208.908288	19	115	128
floats-cbmc-regression/float_lib2.yml	true	true	6.630374404	3.447429247025866	160.083968	17	94	100	true	6.90987401	3.586066372023197	137.441280	17	94	100	true	7.031147125	3.6805320089915767	165.699584	17	94	100	true	6.415241037	3.343270096986089	163.762176	17	94	100	true	6.36685592	3.327326959988568	157.941760	17	94	100
float-benchs/Muller_Kahan.c.p+cfa-reducer.yml	true	true	7.754977148	4.000554045022	172.158976	313	671	679	true	8.750642097	4.525889532000292	175.972352	313	671	679	true	7.508116137	3.9010698519996367	184.647680	313	671	679	true	8.616586281	4.465542024991009	176.984064	313	671	679	true	7.317621472	3.798891601996729	188.461056	313	671	679
float-benchs/Muller_Kahan.yml	true	true	7.781593853	4.019554501021048	178.339840	315	961	968	true	8.001793922	4.128633298998466	193.306624	315	961	968	true	8.490074571	4.414567505999003	179.376128	315	961	968	true	8.235798137	4.262638390995562	180.166656	315	961	968	true	8.385143368	4.438355696009239	180.998144	315	961	968
float-benchs/Rump_double.yml	true	true	4.853937344	2.5829113019863144	143.151104	9	17	17	true	4.377256518	2.341382093989523	141.295616	9	17	17	true	4.550220383	2.4260641599830706	143.970304	9	17	17	true	4.355424793	2.3713830600026995	142.077952	9	17	17	true	4.501396407	2.3932659899874125	137.089024	9	17	17
float-benchs/Rump_float.yml	true	true	4.3157703	2.269843562011374	142.376960	9	17	17	true	4.511395547	2.396834585000761	145.432576	9	17	17	true	4.302180818	2.309941760991933	137.420800	9	17	17	true	4.563936815	2.4375380970013794	136.851456	9	17	17	true	4.459434468	2.3308115149848163	144.097280	9	17	17
float-benchs/addsub_double_exact.yml	true	true	4.549712438	2.4240607730171178	140.976128	9	17	17	true	4.666533363	2.468519982008729	150.351872	9	17	17	true	5.03167257	2.6754097619850654	151.179264	9	17	17	true	5.14161675	2.734107011987362	111.538176	9	17	17	true	4.385432173	2.334418596001342	140.128256	9	17	17
float-benchs/addsub_float_exact.yml	true	true	4.371014838	2.3594209179864265	142.548992	9	17	17	true	4.431975903	2.370465874002548	115.724288	9	17	17	true	4.036243255	2.1382438779983204	118.112256	9	17	17	true	4.505402153	2.3868456830095965	128.692224	9	17	17	true	4.207045218	2.2267573659773916	141.189120	9	17	17
float-benchs/addsub_float_inexact.yml	true	true	4.553002991	2.4085140649985988	123.215872	9	17	17	true	4.524506791	2.417873875994701	110.923776	9	17	17	true	4.176629328	2.216140247997828	142.897152	9	17	17	true	4.492455222	2.370865524018882	113.790976	9	17	17	true	4.183459419	2.1963685310038272	137.699328	9	17	17
float-benchs/arctan_Pade.yml	true	unknown	22.01019162	19.10396359299193	402.817024	84	164	178	unknown	21.858091188	18.896546436997596	400.982016	84	164	178	unknown	23.729591253	20.170862051018048	417.120256	84	164	178	unknown	21.629289406	18.609497208002722	412.172288	84	164	178	unknown	20.110985078	17.472568889992544	399.634432	84	164	178
float-benchs/bary_diverge.yml	true	unknown	5.833553065	3.0578247439989354	151.707648	123	180	199	unknown	6.430841928	3.388323559978744	135.290880	123	180	199	unknown	5.532692721	2.9144055850047152	133.607424	123	180	199	unknown	6.410022034	3.431280838995008	159.580160	123	180	199	unknown	6.082477334	3.2018580339790788	143.937536	123	180	199
float-benchs/cast_float_ptr.yml	false	false(unreach-call)	5.229919715	2.7806272320158314	136.290304	30	28	33	false(unreach-call)	5.724486441	3.0876357069937512	139.612160	30	28	33	false(unreach-call)	5.497126309	2.90014375600731	136.085504	30	28	33	false(unreach-call)	5.16783659	2.711285722994944	142.102528	30	28	33	false(unreach-call)	5.145798049	2.7218382360006217	135.213056	30	28	33
float-benchs/cast_float_union.yml	true	true	4.338234604	2.306371812999714	133.779456	19	19	21	true	4.528302869	2.4110973899951205	134.471680	19	19	21	true	4.31742035	2.2736361919960473	141.062144	19	19	21	true	4.400942999	2.3539958229812328	138.842112	19	19	21	true	4.349616524	2.313006974000018	134.266880	19	19	21
float-benchs/cast_union_loose.yml	false	false(unreach-call)	5.857832203	3.1788302260101773	148.058112	32	57	66	false(unreach-call)	5.211904144	2.7800839700212236	137.957376	32	57	66	false(unreach-call)	5.315626758	2.892124900012277	149.995520	32	57	66	false(unreach-call)	5.599948624	3.0154215619841125	149.532672	32	57	66	false(unreach-call)	5.829990974	3.110799877991667	158.347264	32	57	66
float-benchs/cast_union_tight.yml	false	false(unreach-call)	5.915412894	3.153622390003875	148.086784	14	12	13	false(unreach-call)	5.4978387	2.9982020879979245	137.093120	14	12	13	false(unreach-call)	5.330694992	2.8319152549956925	137.805824	14	12	13	false(unreach-call)	5.050947318	2.711214132985333	136.536064	14	12	13	false(unreach-call)	5.270240561	2.8721859099750873	136.310784	14	12	13
float-benchs/cos_polynomial.yml	true	unknown	72.56222949	69.28662365899072	431.300608	44	84	98	unknown	73.705465528	70.56053783997777	432.762880	44	84	98	unknown	72.35890366	69.45325653799227	433.717248	44	84	98	unknown	69.285108323	66.5236122230126	439.037952	44	84	98	unknown	67.858713874	64.96907724800985	446.730240	44	84	98
float-benchs/exp_loop.yml	true	unknown	5.865399222	3.100854809017619	144.396288	68	132	154	unknown	6.023732729	3.1759866310167126	144.904192	68	132	154	unknown	5.654073987	3.003048643004149	140.828672	68	132	154	unknown	6.003298735	3.248079547978705	138.706944	68	132	154	unknown	5.775289088	3.023766288999468	150.052864	68	132	154
float-benchs/filter1.c.p+cfa-reducer.yml	true	unknown	5.551586948	3.0207225779886357	147.677184	38	74	87	unknown	6.180905783	3.3405509410076775	143.675392	38	74	87	unknown	5.755456455	3.163171241991222	152.629248	38	74	87	unknown	5.575178843	3.026537689001998	139.730944	38	74	87	unknown	6.083312572	3.279652919009095	152.625152	38	74	87
float-benchs/filter1.c.v+lhb-reducer.yml	true	unknown	8.792356	5.339864181994926	180.899840	71	172	206	unknown	8.801083453	5.148758249997627	195.194880	71	172	206	unknown	9.088301746	5.47217730601551	191.016960	71	172	206	unknown	8.899449895	5.229340438003419	182.464512	71	172	206	unknown	8.868224789	5.265424681012519	191.426560	71	172	206
float-benchs/filter1.c.v+nlh-reducer.yml	true	unknown	9.517517463	5.530485459981719	192.749568	75	183	217	unknown	8.055720393	4.807127762993332	194.195456	75	183	217	unknown	8.046942046	4.799046758998884	185.868288	75	183	217	unknown	8.92026353	5.07845833900501	189.820928	75	183	217	unknown	8.494122724	5.031170060014119	191.139840	75	183	217
float-benchs/filter1.yml	true	unknown	5.459993152	2.997727000998566	143.732736	39	74	85	unknown	5.631478085	3.0861570370034315	140.500992	39	74	85	unknown	5.407912968	2.9771379960002378	139.640832	39	74	85	unknown	6.089610936	3.2651662090211175	154.357760	39	74	85	unknown	5.90734945	3.1633045179769397	153.575424	39	74	85
float-benchs/filter2.yml	true	unknown	9.788877793	6.354856063000625	213.000192	61	221	251	unknown	8.038144509	5.257403552008327	223.199232	61	221	251	unknown	7.918792351	5.185741993016563	213.331968	61	221	251	unknown	8.503969981	5.723630209977273	218.312704	61	221	251	unknown	8.91328909	5.750948369997786	223.715328	61	221	251
float-benchs/filter2_alt.yml	true	unknown	10.650687245	7.646974157978548	180.101120	86	201	221	unknown	9.862939035	6.945486050011823	170.209280	86	201	221	unknown	10.679448006	7.576134674018249	178.413568	86	201	221	unknown	9.957964857	7.140656356001273	177.926144	86	201	221	unknown	8.982731674	6.240411639009835	171.704320	86	201	221
float-benchs/filter2_iterated.yml	true	true	6.830859927	3.6024769989890046	144.404480	1179	1324	1340	true	7.3379772	3.7975274420168716	136.425472	1179	1324	1340	true	7.668308231	4.0022201880055945	131.284992	1179	1324	1340	true	6.82529891	3.584859825001331	154.533888	1179	1324	1340	true	6.498232226	3.42069330700906	141.570048	1179	1324	1340
float-benchs/filter2_reinit.yml	true	unknown	8.299190805	5.540868011012208	215.900160	65	237	271	unknown	8.869251128	5.862277995998738	214.683648	65	237	271	unknown	8.569721943	5.629083048988832	228.589568	65	237	271	unknown	8.778150589	5.779436547978548	222.208000	65	237	271	unknown	8.715625611	5.640519068983849	222.785536	65	237	271
float-benchs/filter2_set.yml	true	unknown	12.635967228	8.925895389984362	259.330048	131	1056	1191	unknown	11.960044214	8.663110496010631	251.559936	131	1056	1191	unknown	11.796487816	8.535575531015638	248.426496	131	1056	1191	unknown	13.403170343	9.766918723995332	250.765312	131	1056	1191	unknown	12.662002168	8.884922269004164	251.707392	131	1056	1191
float-benchs/filter_iir.yml	true	unknown	74.824643716	71.95221422699979	475.246592	33	63	72	unknown	87.4709206	84.31019704398932	481.456128	33	63	72	unknown	81.160525639	78.25515007801005	477.392896	33	63	72	unknown	96.552646784	93.41221264202613	475.926528	33	63	72	unknown	80.840013887	77.69696992399986	484.806656	33	63	72
float-benchs/float_double.yml	true	true	4.346488206	2.296438669000054	139.145216	9	17	17	true	4.215849311	2.2383808309969027	142.831616	9	17	17	true	4.658141939	2.562888200976886	142.041088	9	17	17	true	4.472013338	2.4590425539936405	136.237056	9	17	17	true	5.919703778	3.086975537997205	144.072704	9	17	17
float-benchs/float_int_inv_square.yml	false	false(unreach-call)	5.423390679	2.9265227600117214	135.884800	24	41	46	false(unreach-call)	5.406042869	2.849654964025831	144.588800	24	41	46	false(unreach-call)	5.270088308	2.8502682030084543	139.763712	24	41	46	false(unreach-call)	5.185441103	2.769848277006531	136.474624	24	41	46	false(unreach-call)	5.674444339	3.081146673008334	141.746176	24	41	46
float-benchs/interpolation.c.p+cfa-reducer.yml	true	unknown	9.958367951	5.871198189997813	186.896384	126	201	233	unknown	11.65509099	6.892678933014395	188.059648	126	201	233	unknown	10.09885355	5.935607381979935	193.081344	126	201	233	unknown	9.575880612	5.7200780480052345	181.235712	126	201	233	unknown	9.27172889	5.449577193998266	186.257408	126	201	233
float-benchs/interpolation.c.v+cfa-reducer.yml	true	unknown	10.080451755	6.137653666984988	186.224640	129	198	230	unknown	10.316000093	6.003112026985036	197.996544	129	198	230	unknown	10.676979054	6.253323792014271	196.378624	129	198	230	unknown	9.068827762	5.382694507017732	183.975936	129	198	230	unknown	9.91020441	5.960372075001942	184.152064	129	198	230
float-benchs/interpolation.c.v+nlh-reducer.yml	true	unknown	6.656027235	3.676967290986795	168.247296	48	90	114	unknown	5.981941042	3.266356359992642	167.854080	48	90	114	unknown	5.755523991	3.180494350992376	158.429184	48	90	114	unknown	5.969621063	3.3628019909956492	158.191616	48	90	114	unknown	6.429060095	3.56582050799625	164.851712	48	90	114
float-benchs/interpolation.yml	true	unknown	10.289729028	5.917378115002066	196.849664	116	185	221	unknown	10.04545347	5.9088098329957575	193.847296	116	185	221	unknown	9.210427198	5.515981776989065	184.905728	116	185	221	unknown	10.232323782	6.257453189988155	181.936128	116	185	221	unknown	10.378195471	6.123923693987308	192.077824	116	185	221
float-benchs/interpolation2.c.p+cfa-reducer.yml	true	unknown	11.092407057	7.254979675984941	194.285568	126	201	233	unknown	12.075819454	7.919009767996613	220.090368	126	201	233	unknown	12.107506056	7.983672822010703	198.844416	126	201	233	unknown	11.679730765	7.629002834990388	208.318464	126	201	233	unknown	11.969289286	7.695236842002487	217.579520	126	201	233
float-benchs/interpolation2.c.v+cfa-reducer.yml	true	unknown	13.346227942	8.265274837991456	223.870976	129	198	230	unknown	13.753918813	8.837616069009528	215.789568	129	198	230	unknown	13.101755223	8.860163588979049	201.449472	129	198	230	unknown	11.004638032	7.263770491001196	208.117760	129	198	230	unknown	11.445128107	7.4855030970065854	202.350592	129	198	230
float-benchs/interpolation2.c.v+nlh-reducer.yml	true	unknown	6.990604337	3.9657957169984	162.648064	48	90	114	unknown	6.089352114	3.5030998369911686	168.722432	48	90	114	unknown	6.293012308	3.5493179399927612	166.981632	48	90	114	unknown	6.318989875	3.538051515002735	176.091136	48	90	114	unknown	6.09631349	3.5339381779776886	163.536896	48	90	114
float-benchs/interpolation2.yml	true	unknown	10.667407215	6.8395914749999065	214.740992	116	185	221	unknown	12.325316185	7.784442878997652	208.367616	116	185	221	unknown	12.730086688	8.412637489003828	210.366464	116	185	221	unknown	13.771479757	9.041148586984491	224.718848	116	185	221	unknown	13.527994981	9.108615934004774	209.195008	116	185	221
float-benchs/inv_Newton-1.yml	true	unknown	7.850331369	4.659392194007523	210.845696	44	170	202	unknown	7.968021346	4.804096660984214	199.475200	44	170	202	unknown	7.574174076	4.60402720500133	200.888320	44	170	202	unknown	8.358119825	5.0081104160053656	202.182656	44	170	202	unknown	7.479815464	4.528414022002835	211.263488	44	170	202
float-benchs/inv_Newton-2.yml	false	false(unreach-call)	7.409939062	4.490965984005015	200.904704	44	167	200	false(unreach-call)	8.036738574	4.7979802479967475	206.987264	44	167	200	false(unreach-call)	7.066891946	4.311749557993608	215.195648	44	167	200	false(unreach-call)	8.713211842	5.238996208005119	187.883520	44	167	200	false(unreach-call)	7.029091694	4.47086273500463	204.201984	44	167	200
float-benchs/inv_Newton.c.p+cfa-reducer.yml	false	false(unreach-call)	6.891622919	4.177525067992974	205.590528	46	187	220	false(unreach-call)	6.962984186	4.233576096012257	203.812864	46	187	220	false(unreach-call)	7.744746889	4.681578399002319	208.351232	46	187	220	false(unreach-call)	6.890699115	4.183368443977088	214.036480	46	187	220	false(unreach-call)	7.40111448	4.449331868003355	215.388160	46	187	220
float-benchs/inv_sqrt_Quake.c.v+cfa-reducer.yml	true	unknown	9.442918563	6.527019555011066	193.679360	25	48	57	unknown	8.639100051	6.191533914010506	182.431744	25	48	57	unknown	8.12103991	5.614276583015453	181.690368	25	48	57	unknown	9.450515311	6.5702176349877845	193.773568	25	48	57	unknown	8.605678796	5.886594013019931	191.348736	25	48	57
float-benchs/inv_sqrt_Quake.yml	true	unknown	6.687606039	4.195954542985419	153.378816	32	60	68	unknown	7.082302512	4.5560069369967096	152.297472	32	60	68	unknown	7.400359441	4.735007982002571	155.115520	32	60	68	unknown	7.83505978	4.8386433359992225	159.207424	32	60	68	unknown	7.57787183	4.991079953004373	163.328000	32	60	68
float-benchs/inv_square-1.yml	false	false(unreach-call)	5.226186955	2.7861488580238074	133.517312	27	47	52	false(unreach-call)	5.377175119	2.8643938199966215	116.162560	27	47	52	false(unreach-call)	5.301810093	2.8255783669883385	139.329536	27	47	52	false(unreach-call)	5.326722145	2.803292204014724	144.576512	27	47	52	false(unreach-call)	5.871385343	3.1053411419852637	139.210752	27	47	52
float-benchs/inv_square-2.yml	true	unknown	5.491229707	2.946609000005992	137.412608	28	52	59	unknown	5.214198947	2.808315270987805	137.719808	28	52	59	unknown	6.140808528	3.1974499560019467	141.185024	28	52	59	unknown	5.317055126	2.8254364329914097	142.757888	28	52	59	unknown	5.242176958	2.80847147401073	135.249920	28	52	59
float-benchs/inv_square_int.yml	true	unknown	5.513915773	2.9506229440157767	142.049280	25	45	49	unknown	5.615183743	2.980933530983748	144.248832	25	45	49	unknown	5.435181921	2.906244558020262	151.715840	25	45	49	unknown	5.289213174	2.8316186259908136	136.163328	25	45	49	unknown	5.514980041	2.9038694409828167	150.175744	25	45	49
float-benchs/nan_double.yml	false	false(unreach-call)	4.845981739	2.561805148026906	109.772800	10	8	9	false(unreach-call)	4.859615035	2.5796714919852093	135.790592	10	8	9	false(unreach-call)	5.426995944	2.830866512027569	136.441856	10	8	9	false(unreach-call)	4.843059098	2.5606692069850396	135.999488	10	8	9	false(unreach-call)	4.885915025	2.559066679998068	141.148160	10	8	9
float-benchs/nan_double_range.yml	true	unknown	5.410324937	2.863848647015402	140.877824	13	14	16	unknown	5.23827638	2.7726437620003708	139.173888	13	14	16	unknown	5.062132402	2.667663447005907	142.716928	13	14	16	unknown	5.025407649	2.670572549017379	137.646080	13	14	16	unknown	4.678256227	2.5085737089975737	130.363392	13	14	16
float-benchs/nan_float.yml	false	false(unreach-call)	4.872929476	2.6454594770038966	131.448832	10	8	9	false(unreach-call)	5.270517155	2.8186718140204903	132.878336	10	8	9	false(unreach-call)	4.973158591	2.6487603139830753	132.481024	10	8	9	false(unreach-call)	4.75193201	2.527097134006908	136.896512	10	8	9	false(unreach-call)	4.788118224	2.543278299999656	131.567616	10	8	9
float-benchs/nan_float_range.yml	true	unknown	4.764138725	2.5344104020041414	133.234688	13	14	16	unknown	4.729340562	2.5117702370043844	136.048640	13	14	16	unknown	4.822080595	2.5599980520200916	131.747840	13	14	16	unknown	5.082837159	2.675230377004482	142.446592	13	14	16	unknown	5.112703917	2.734122121008113	137.748480	13	14	16
float-benchs/rlim_invariant.c.p+cfa-reducer.yml	true	unknown	5.455937169	2.9255224490188994	143.990784	51	100	121	unknown	5.820499938	3.1616446539992467	141.422592	51	100	121	unknown	5.760842668	3.118244079989381	140.873728	51	100	121	unknown	6.755514169	3.6014954980055336	152.506368	51	100	121	unknown	5.597688606	3.017957108007977	140.025856	51	100	121
float-benchs/rlim_invariant.c.v+lhb-reducer.yml	true	unknown	9.068073203	4.7960874200216495	166.051840	94	228	282	unknown	7.785886683	4.326149913016707	162.553856	94	228	282	unknown	7.905908986	4.34252687098342	168.091648	94	228	282	unknown	8.997569792	4.833981619012775	160.915456	94	228	282	unknown	7.687755606	4.206465157010825	155.607040	94	228	282
float-benchs/rlim_invariant.c.v+nlh-reducer.yml	true	unknown	7.944387797	4.3266472830146085	155.369472	102	250	304	unknown	7.62355861	4.206650613021338	156.352512	102	250	304	unknown	8.258238227	4.4262520159827545	165.920768	102	250	304	unknown	8.264757611	4.540465615980793	166.293504	102	250	304	unknown	8.402442051	4.506245680997381	155.668480	102	250	304
